region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,model,data_type,ci_lower,ci_upper
K02000001,United Kingdom,UK,uk_gdp_m_index,2011-06,82.123,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2011-07,82.2066,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2011-08,81.9498,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2011-09,82.0405,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2011-10,81.307,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2011-11,82.3358,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2011-12,83.0143,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-01,83.3375,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-02,82.7884,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-03,82.9203,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-04,82.5003,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-05,83.7197,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-06,82.668,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-07,83.8183,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-08,84.2799,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-09,83.3979,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-10,83.6764,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-11,83.9161,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2012-12,83.6158,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-01,83.4557,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-02,84.1999,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-03,84.0693,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-04,84.305,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-05,84.4722,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-06,84.6772,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-07,84.8751,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-08,85.0881,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-09,85.1675,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-10,85.7284,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-11,85.6875,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2013-12,85.3918,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-01,85.8936,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-02,86.3796,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-03,86.7506,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-04,86.9466,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-05,87.1485,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-06,87.5016,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-07,87.9254,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-08,87.8885,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-09,88.1321,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-10,88.4695,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-11,88.4488,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2014-12,88.5326,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-01,88.4119,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-02,88.665,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-03,88.8186,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-04,89.0433,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-05,89.0151,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-06,88.9496,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-07,89.2906,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-08,89.165,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-09,89.3016,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-10,89.6823,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-11,89.5924,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2015-12,89.9039,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-01,90.028,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-02,90.5354,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-03,90.3269,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-04,91.1721,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-05,90.9206,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-06,91.0956,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-07,91.2305,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-08,91.4476,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-09,91.9452,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-10,91.6498,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-11,92.0605,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2016-12,92.7525,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-01,92.985,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-02,93.0743,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-03,93.1531,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-04,93.6256,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-05,93.9129,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-06,94.0698,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-07,94.2425,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-08,94.3573,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-09,94.8025,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-10,94.892,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-11,95.0567,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2017-12,95.348,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-01,95.199,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-02,95.1884,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-03,95.0891,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-04,95.1256,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-05,95.3711,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-06,95.6867,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-07,95.4779,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-08,95.7503,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-09,95.8633,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-10,95.9157,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-11,96.013,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2018-12,95.5157,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-01,95.9993,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-02,96.5363,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-03,96.3821,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-04,96.0333,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-05,96.4863,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-06,97.0949,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-07,97.2031,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-08,96.9799,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-09,97.4025,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-10,97.2894,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-11,96.9757,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2019-12,97.3678,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-01,97.2626,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-02,97.2995,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-03,89.9078,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-04,72.6632,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-05,74.198,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-06,81.1178,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-07,86.5659,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-08,89.6071,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-09,90.8357,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-10,91.1521,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-11,89.2145,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2020-12,90.7504,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-01,87.84,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-02,88.8915,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-03,91.5037,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-04,94.4617,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-05,95.7843,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-06,96.6953,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-07,96.3057,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-08,97.2508,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-09,97.8385,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-10,97.9796,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-11,98.518,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2021-12,98.3212,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-01,98.8868,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-02,99.33,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-03,99.3093,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-04,99.5487,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-05,100.021,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-06,99.3608,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-07,99.9027,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-08,99.869,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-09,99.1908,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-10,100.141,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-11,100.1921,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2022-12,99.713,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-01,100.119,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-02,100.3392,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-03,99.93,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-04,100.1439,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-05,99.841,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-06,100.455,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-07,100.0952,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-08,99.9768,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-09,99.9993,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-10,99.5978,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-11,99.8779,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2023-12,99.625,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-01,100.1703,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-02,100.3884,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-03,100.892,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-04,100.9131,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-05,101.2996,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-06,101.1409,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-07,101.1218,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-08,101.379,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-09,101.3668,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-10,101.2899,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-11,101.4188,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2024-12,101.8732,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2025-01,101.7752,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2025-02,102.2245,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2025-03,102.5781,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2025-04,102.3277,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2025-05,102.3578,index(2016=100),M,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_gdp_m_index,2025-05,102.25050315269351,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,98.06984067822334,106.43116562716368
