region_code,metric,year,history_years,method,system_metrics,aic,component_methods,weights
TLC4,gdhi_total_mn_gbp,2034,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2035,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2036,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2037,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2038,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2039,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2040,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2041,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2042,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2043,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2044,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2045,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2046,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2047,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2048,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2049,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,gdhi_total_mn_gbp,2050,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(mul,False)', 'Linear']","[0.2608831311454064, 0.04508724726141531, 0.6940296215931783]"
TLC4,nominal_gva_mn_gbp,2024,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2025,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2026,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2027,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2028,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2029,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2030,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2031,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2032,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2033,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2034,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2035,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2036,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2037,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2038,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2039,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2040,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2041,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2042,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2043,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2044,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2045,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2046,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2047,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2048,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2049,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,nominal_gva_mn_gbp,2050,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 2)', 'ETS(add,False)', 'Linear']","[0.5043918209947252, 0.09437285843274128, 0.4012353205725334]"
TLC4,population_total,2025,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2026,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2027,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2028,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2029,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2030,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2031,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2032,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2033,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2034,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2035,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2036,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2037,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2038,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2039,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2040,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2041,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2042,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2043,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2044,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2045,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2046,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2047,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2048,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2049,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLC4,population_total,2050,34,Ensemble(3),['population_total'],,"['ARIMA(0, 1, 1)', 'ETS(add,True)', 'Linear']","[0.6992509062648813, 0.1219866839538176, 0.17876240978130117]"
TLD1,emp_total_jobs,2025,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2026,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2027,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2028,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2029,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2030,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2031,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2032,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2033,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2034,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2035,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2036,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2037,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2038,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2039,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2040,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2041,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2042,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2043,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2044,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2045,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2046,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2047,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2048,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2049,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,emp_total_jobs,2050,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 0)', 'Linear']","[0.5, 0.5]"
TLD1,gdhi_total_mn_gbp,2024,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2025,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2026,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2027,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2028,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2029,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2030,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2031,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2032,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2033,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2034,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2035,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2036,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2037,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2038,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2039,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2040,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2041,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2042,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2043,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2044,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2045,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2046,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2047,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2048,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2049,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,gdhi_total_mn_gbp,2050,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(add,False)', 'Linear']","[0.4830637946605969, 0.08127083810338323, 0.4356653672360199]"
TLD1,nominal_gva_mn_gbp,2024,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2025,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2026,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2027,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2028,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2029,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2030,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2031,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2032,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
TLD1,nominal_gva_mn_gbp,2033,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(0, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.44096813832163806, 0.09956612650155669, 0.4594657351768052]"
